Expected matrix,
Excelsior,43.8321,112.7719,58.7265,22.1288,0.0000,0.0000,0.0000,71.0676,40.0021,5.5322,0.0000,18.7244,0.0000,0.0000,0.0000,30.2144,0.0000,0.0000,0.0000
Oceanview/Merced/Ingleside,36.5449,94.0232,48.9630,18.4498,0.0000,0.0000,0.0000,59.2524,33.3516,4.6125,0.0000,15.6114,0.0000,0.0000,0.0000,25.1911,0.0000,0.0000,0.0000
Outer Mission,22.6230,58.2049,30.3105,11.4213,0.0000,0.0000,0.0000,36.6800,20.6463,2.8553,0.0000,9.6642,0.0000,0.0000,0.0000,15.5945,0.0000,0.0000,0.0000
Excelsior,NON_PAYMENT,0.2290
Excelsior,BREACH,1.3259
Excelsior,NUISANCE,1.6109
Excelsior,ILLEGAL,2.2966
Excelsior,OWNER_MOVE_IN,0.3614
Excelsior,DEMOLITION,0.0000
Excelsior,ELLIS_ACT_WITHDRAWAL,1.4864
Excelsior,LATE_PAY,0.1623
Oceanview/Merced/Ingleside,NON_PAYMENT,1.1721
Oceanview/Merced/Ingleside,BREACH,0.5177
Oceanview/Merced/Ingleside,NUISANCE,0.0220
Oceanview/Merced/Ingleside,ILLEGAL,4.9434
Oceanview/Merced/Ingleside,OWNER_MOVE_IN,0.1785
Oceanview/Merced/Ingleside,DEMOLITION,0.3368
Oceanview/Merced/Ingleside,ELLIS_ACT_WITHDRAWAL,0.0239
Oceanview/Merced/Ingleside,LATE_PAY,0.1906
Outer Mission,NON_PAYMENT,0.5041
Outer Mission,BREACH,6.3367
Outer Mission,NUISANCE,2.4912
Outer Mission,ILLEGAL,0.5133
Outer Mission,OWNER_MOVE_IN,1.8872
Outer Mission,DEMOLITION,0.5448
Outer Mission,ELLIS_ACT_WITHDRAWAL,2.2511
Outer Mission,LATE_PAY,1.2446
chi,30.6304,df,14,pVal,0.0062
