Expected matrix,
Haight Ashbury,24.5835,136.8606,106.0395,14.6767,0.0000,0.0000,0.0000,56.5055,5.1369,20.9144,0.0000,45.8648,0.0000,0.0000,0.0000,26.4181,0.0000,0.0000,0.0000
Hayes Valley,27.7901,154.7120,119.8707,16.5911,0.0000,0.0000,0.0000,63.8757,5.8069,23.6423,0.0000,51.8472,0.0000,0.0000,0.0000,29.8640,0.0000,0.0000,0.0000
Western Addition,14.6264,81.4274,63.0898,8.7322,0.0000,0.0000,0.0000,33.6188,3.0563,12.4433,0.0000,27.2880,0.0000,0.0000,0.0000,15.7179,0.0000,0.0000,0.0000
Haight Ashbury,NON_PAYMENT,5.4581
Haight Ashbury,BREACH,3.8185
Haight Ashbury,NUISANCE,3.7871
Haight Ashbury,ILLEGAL,0.9211
Haight Ashbury,OWNER_MOVE_IN,11.5028
Haight Ashbury,CAPITAL_IMPROVEMENT,19.2898
Haight Ashbury,ELLIS_ACT_WITHDRAWAL,3.2108
Haight Ashbury,LATE_PAY,0.0761
Hayes Valley,NON_PAYMENT,11.9323
Hayes Valley,BREACH,3.8129
Hayes Valley,NUISANCE,0.1979
Hayes Valley,ILLEGAL,0.0211
Hayes Valley,OWNER_MOVE_IN,6.1846
Hayes Valley,CAPITAL_IMPROVEMENT,14.6997
Hayes Valley,ELLIS_ACT_WITHDRAWAL,1.8702
Hayes Valley,LATE_PAY,3.4402
Western Addition,NON_PAYMENT,3.0020
Western Addition,BREACH,0.0250
Western Addition,NUISANCE,9.8354
Western Addition,ILLEGAL,2.0859
Western Addition,OWNER_MOVE_IN,0.9391
Western Addition,CAPITAL_IMPROVEMENT,0.1674
Western Addition,ELLIS_ACT_WITHDRAWAL,0.1918
Western Addition,LATE_PAY,4.8354
chi,111.3054,df,16,pVal,0.0000
